GEOID,county,v001_rawvalue,v002_rawvalue,v003_rawvalue,v004_rawvalue,v005_rawvalue,v009_rawvalue,v011_rawvalue,v014_rawvalue,v015_rawvalue,v021_rawvalue,v023_rawvalue,v024_rawvalue,v036_rawvalue,v037_rawvalue,v039_rawvalue,v042_rawvalue,v044_rawvalue,v045_rawvalue,v049_rawvalue,v050_rawvalue,v051_rawvalue,v052_rawvalue,v053_rawvalue,v054_rawvalue,v055_rawvalue,v056_rawvalue,v057_rawvalue,v058_rawvalue,v059_rawvalue,v060_rawvalue,v061_rawvalue,v062_rawvalue,v063_rawvalue,v065_rawvalue,v067_rawvalue,v069_rawvalue,v070_rawvalue,v080_rawvalue,v081_rawvalue,v082_rawvalue,v083_rawvalue,v085_rawvalue,v088_rawvalue,v122_rawvalue,v124_rawvalue,v125_rawvalue,v126_rawvalue,v127_rawvalue,v128_rawvalue,v129_rawvalue,v131_rawvalue,v132_rawvalue,v133_rawvalue,v134_rawvalue,v135_rawvalue,v136_rawvalue,v137_rawvalue,v138_rawvalue,v139_rawvalue,v140_rawvalue,v141_rawvalue,v143_rawvalue,v144_rawvalue,v145_rawvalue,v147_rawvalue,v148_rawvalue,v149_rawvalue,v151_rawvalue,v153_rawvalue,v154_rawvalue,v155_rawvalue,v156_rawvalue,v158_rawvalue,v159_rawvalue,v160_rawvalue,v161_rawvalue,v166_rawvalue,v167_rawvalue,v168_rawvalue,v169_rawvalue,v170_rawvalue,v171_rawvalue,v172_rawvalue,v177_rawvalue,v178_rawvalue,n_schools,avg_tt_SERV10,avg_tt_SERV22,avg_tt_SERV50,avg_tt_SERV52,avg_tt_SERV56,avg_tt_SERV57,avg_tt_SERV58,avg_tt_SERV59,avg_tt_SERV80
51031,Campbell County,8109.60584326584,16.6,9.67307456838496,14.4164924673826,2603,18.2,33.7,16.4866949479367,5.18535034819627,91,3.11109391324536,15.9,3.8790586756,8.02449242668385,18.1487262186869,5.2523170664,3.99107895476257,313.6,16.146776214,39,55141,19.116446926969,21.8149834061768,15.0505068823561,0.38809597214413,3.35684880578879,51.1833300085236,56.8550703820741,1.57723916715698,10.1,172,25.3894561215792,63516,47.7397173054883,83.8475923328658,60.7179713990859,25.4,0.08342249868518,1.13527139515061,16.4772727272727,2.23197036026731,8.37316176470588,16.3217932210152,4.59599054539087,0,7.7,78.0490016503146,409.771530556191,52.540876802152,6.12745098039215,14.5082606409024,49.355429474289,8.9,27.2727272727272,86.6997504208021,9.11250269920103,31.9,15.6928072621483,8.1,12.7946370648021,27.4085090393723,37.7,11.5,17.5,77.062013406562,14.1476580184572,9.7108175651553,0.83652435729174,74.1086170734972,7.18957301691114,52,22.2720180583107,NA,3.114193296,NA,14.6050438423186,81.516355035923,0.03422613085588,90.480355893232,200.4297,NA,21.6071541029032,6.79347826086956,69.1112908817751,67.6,15,24.051238646460853,66.66588741220755,219.1446608923241,95.29863203296786,135.86120315978263,286.9064954911504,239.12247879294617,441.7377621717842,106.59466196487486
51075,Goochland County,6539.20678637019,11.8,5.28032195392728,70.6214689265536,2173,12.3,33.6,5.43232231779085,NA,96,2.72389947714623,7.8,3.0274364685,7.03764320785597,15.1955361592978,4.5529716555,4.12700746875121,196.2,16.461061495,55,26109,16.2511011528591,24.8611589873223,13.7347274886054,0.35619901183499,3.50836876172967,50.4730169673292,92.7285962712824,0.49581267447189,8.1,243.2,122.563100846451,113617,26.6281310211946,77.2735299311319,70.2818270165209,17.5,0.04596116281741,1.88057757861273,16.1236224245328,2.37594526686631,4.835683268107,26.8106783101612,3.39209997768355,0,8,78.8999961699031,305.240776399547,NA,NA,22.9805814087096,63.3801108100457,9.6,20,76.086320348492,9.18484500574053,50.5,16.2884135085242,4.7,13.7319522912743,19.9841536550296,33.6,8.7,14.4,80.0590505775147,15.8861547980368,NA,0.7067950310559,84.5116469145893,7.70039974752787,55,18.9686669545793,21.4285714285714,3.318902902,NA,18.4821506855313,88.5778504290968,0.01351600837753,94.205974425638,3727.53,NA,19.2171946099615,8.13008130081301,88.8469601677148,68,5,30.245226494165994,63.68927348773897,124.8023155485193,78.75353654496838,35.79676120637324,374.7772129112512,145.70720467748757,467.8432473403031,194.46536203328168
51033,Caroline County,9467.56202193352,16.4,10.4703851548171,9.57487552661815,4396,17,37.5,20.4081632653061,5.59931315092015,89,3.24844074844074,14.2,3.6398550051,8.85352917176662,22.3972526036806,4.9294535693,3.8200197107316902,389.4,17.010330492,42,31957,22.389460838001,17.2857276965922,25.6594799261507,0.8855649779391,6.96561003848922,50.042244265732,100,1.01887821168131,10.5,259.2,46.9380730356416,72210,52.5719679093912,77.288006596055,53.3316664583073,24.6,0.18775229214256,1.07644647495071,30.7822888668835,1.51826740135968,8.83241165627328,25.0336389523422,4.58980349044936,0,7.9,62.3869574741058,477.315755185046,39.4334724458611,NA,15.6460243452138,58.7107844724318,9.3,32.5581395348837,104.443723645799,9.42622950819672,64.4,38.7442556259887,6.7,9.89403804417209,31.9967305088271,37.6,10.9,16.6,75.7350419326235,18.1641258514434,NA,0.76758054644465,81.6984280319662,8.98377300335418,42,15.202301510377,14,3.323475952,NA,16.1682318714924,83.7973127250373,0.00394478579198,89.3542838547719,-892.2041,NA,23.3250242348705,7.88229111928534,70.9253211408665,69,5,26.883946787269473,67.25372497004862,95.80792471172425,85.3768451747696,38.566627061771136,NA,101.54085470783012,149.03941379329652,NA
51155,Pulaski County,11130.0716050894,16.2,8.95600104139547,32.5839035516454,3222,18.5,37.7,28.2315340909091,NA,93,3.09365050759896,19.4,3.9876232119,9.22858495030762,14.2554065725809,5.4097261577,4.27089698394046,239.9,16.680655604,44,33706,17.5933068296445,23.5685041238948,4.95757431911232,0.29074942146798,2.11238355188987,49.2375244763543,42.5917159763313,0.1084195526919,9.6,77.8,59.3366166261199,57731,67.358671351006,84.8588709677419,56.9936831249194,23.6,0.03856880080697,0.75950869281433,26.7351333443763,3.90319964454552,7.71615980918306,29.6683083130599,3.80252436491452,1,7.1,90.1441879784014,557.779574512038,45.5598162420744,NA,94.9385866017919,80.1153846153846,7.9,25.8064516129032,109.430432250207,11.6604159563586,30.4,44.2386527855605,11.9,15.1070825557629,38.8598523873766,36.2,11.6,17.7,73.8260224266327,15.8850627459978,NA,0.87040232138655,70.2663438256658,12.6726943942133,48,31.9278282192805,37.7777777777777,3.079356435,NA,21.371832245853,77.9522656520235,0.01405022759824,90.3284098051539,451.8184,NA,24.8531984549029,7.58533501896333,62.3042465507973,61.8,10,7.763894995553272,51.902943917525654,190.0117471818716,122.78892309522922,210.14499470739426,237.6215825697677,284.34812394291606,347.3467667891695,94.90571269491512
51161,Roanoke County,6933.05684132463,13.3,7.59297990361007,124.237749640228,1811,14.3,34.5,8.45056168404007,3.17447360425198,94,2.56430819816749,8.7,3.3678499001,7.64895330112721,8.16293212521938,5.043860378,4.20097996578817,295.1,17.037697917,46,96914,19.360463916462,22.3620942278721,6.6791175681532,0.29407515941969,3.92925686691293,51.5560187382628,19.41008366949,0.77615176151761,8.3,120.6,310.584642053779,77010,30.5255962327206,79.7340620091658,72.8913299333071,20.2,0.04127370658521,3.72598386198072,20.3214695752009,3.39793726208878,6.52989369625567,104.21610912768,3.57573928786964,0,6.3,83.5885424190519,339.547860354671,44.5686477631357,8.38156056675314,115.566378438615,70.3587161736941,9,16.6666666666666,87.2989534694464,8.89237609520073,28.8,26.6401200207512,7.1,11.9061176738552,36.4180311393379,31.6,9.7,15.6,78.5022298543416,13.1054119009822,5.15396374754313,0.81338463440262,75.7023189294105,7.84796990530548,53,49.8715263327091,20.7608695652173,3.394307317,NA,12.752692687174,87.9277760751864,0.0512058211473,93.301572313547,1797.738,NA,24.3020386962732,6.46311566748384,78.172255993443,78.6,26,13.399577221106776,26.145073289042482,234.24861981698794,87.4367138971782,174.79278550934325,279.803353267237,248.99591474486508,382.9639329909224,123.39346081718703
51149,Prince George County,6725.04590456049,17.2,7.86787322248473,16.3246268656716,2781,17,42.4,11.2672643566755,3.68301064021774,88,3.42301458670988,11.9,3.8528314932,9.23395445134575,9.94412872858789,5.3048027853,3.35443945331167,464.1,16.982162204,40,43134,19.5391106783511,13.9147772059164,31.1471229192748,0.92502434274586,9.93879538183335,43.6453841517132,49.0560334805859,0.40952263476008,11.3,407.4,122.872907683034,76571,40.3974588695227,74.8575175266051,63.5060554959374,23.8,0.46367134974729,2.09811285760652,29.3270960777258,6.94816045013375,6.76410498192676,37.0937079797839,4.22549517521584,0,8.1,52.9141744331617,342.69743930767,51.6488908400692,NA,85.7791997032503,37.1192745873053,8.6,44.4444444444444,61.7945968030233,10.7947301317467,38.9,23.3490939717642,7.2,5.83022388059701,17.9548197130059,37.5,11.3,16.3,79.4008995325748,11.7460803840457,NA,0.85505636393436,70.9088069956277,10.9022855777653,42,29.9102126326369,NA,3.345859906,NA,14.6320838049127,88.4525296689569,0.01602673927375,89.3811074918566,-589.3896,NA,21.1829543822073,3.41442594963721,59.0752032520325,70.1,9,14.285648743864812,14.701550526738613,87.96452214051565,72.93004668662674,44.05078825482521,NA,157.7142044811579,NA,86.79373987681751
51147,Prince Edward County,10071.5618703174,20.3,10.5234802909221,63.8336677001641,2966,19.9,41.7,8.09094633346989,NA,67.5,3.94868711164562,24.6,4.2309594404,11.0340479192938,25.0804140776364,5.4331298731,5.11596337030049,620.1,16.126448831,45,21927,15.743147717426,16.9471427919916,31.2491448898618,0.39221051671455,4.06348337665891,48.6523464222191,66.7353196942652,1.38134705153853,12.9,221.6,300.998768641401,57400,88.662486938349,72.5992472987738,61.7614516485948,27.4,0.10945409768778,1.26784329821681,28.4310715382253,5.12741229343572,9.17601707165967,41.0452866329183,4.915301305193,0,7.5,61.1027500342044,497.962136819252,44.5612940599795,NA,104.893510284124,80.7679985354021,7.6,28.5714285714285,88.1888652738705,18.052738336714,30.2,20.6672571597283,12.7,10.0310049243115,18.1480248265406,37.4,12.7,18.2,75.0002866657978,13.2283297910805,NA,0.82262470308788,60.9492988133765,12.8557128557128,47,36.8770193996493,NA,2.855692849,NA,11.8638129429335,75.0943905070118,0.00578791937508,88.4208030350932,-10341.4,NA,23.9094076655052,9.44386149003148,51.0939167556029,55.6,5,8.3666833083914,69.70557989357951,166.1778924388552,109.58210600644331,81.79123373042286,323.0577567739326,197.59530316462383,472.48465214284965,142.74600307180603
51157,Rappahannock County,9801.53226015636,13.7,11.4738124238733,27.0014850816794,1970,15.1,34.6,NA,NA,NA,2.52756117235816,15.2,3.4116928645,6.42201834862385,NA,5.0832091963,4.73533205168763,216,16.033719021,34,7502,16.4622767262063,29.0189282857904,3.85230605171954,0.50653159157557,5.03865635830445,50.0266595574513,100,0.44905978108335,8.6,198.1,106.638229805385,85575,39.5750332005312,71.3956170703575,52.7406417112299,20.4,0.06664889362836,1.2396694214876,16.1797752808988,5.12908118977536,10.9630185845691,26.6595574513463,9.3603744149766,0,6.8,87.4166888829645,369.921504672779,NA,NA,26.6595574513463,38.6908002177463,8.8,28.5714285714285,133.843212237093,14.3362831858407,55.7,54.4538730317193,7.3,10.8005940326717,11.9242409759803,32.6,10,16.1,78.4336112140998,NA,NA,0.94414256152208,74.5660644704215,9.33823529411764,46,2.71610915695405,NA,2.962122282,NA,28.7711350915774,86.7162592986185,0.0062004579107,90.5711206896551,5010.838,NA,24.0560911481156,13.1147540983606,84.5331069609507,61.9,2,29.701994410651153,77.95293022321896,103.28252703089169,89.82574574668476,121.47630580759682,NA,110.2584559192623,145.64636073944723,NA
51029,Buckingham County,10026.3365352361,21.8,11.9415301190616,11.8014987903463,3067,22.6,40.8,13.8408304498269,NA,87.5,3.93676379417235,22.6,4.3829893874,7.82422293676313,37.686232800422,5.3157196703,4.59087874488859,401.3,15.548359197,45,16982,17.4832175244376,20.3980685431633,32.3813449534801,0.44753268166293,2.60864444706159,44.1349664350488,100,0.37304153195722,12.9,378.1,58.8858791661759,55965,78.5825142265908,81.3242784380305,44.3342151675485,28.5,0.02944293958308,0.45930985749617,25.3395163961576,5.00876628870396,10.4512856393213,58.8858791661759,6.25,0,7.4,62.0127193498999,461.640495790813,90.259496051147,NA,58.8858791661759,32.715168806467,8.2,42.8571428571428,101.960692395138,14.5378151260504,62.2,NA,9.9,11.8014987903463,28.0802715169419,38.8,13.4,18.2,75.9338194533633,17.5794297232997,27.0234986945169,0.78894779771615,75.4832146490335,12.3187108325872,37,0.14878606731867,25,2.563703889,NA,14.9402703885681,68.8368938623262,0.00613841014712,84.1286224692338,-1921.94,NA,22.2942910747788,5.10204081632653,58.8844621513944,55.7,5,28.91148795603614,84.89753265681448,174.40844635187756,84.44569083184926,85.30722524948082,342.46131900867647,193.76762851633632,454.4855530474926,162.1494766131591
51660,Harrisonburg city,5529.85434178814,20.6,14.0745522026787,134.162939918335,2419,18.5,37.8,7.82603117582911,2.69168860392878,88.7000759301442,3.44882900224575,20.7,4.446252439,7.19696969696969,4.30670176628606,5.6178234838,5.2053441219363,991.6,17.999059561,47,51158,16.6992454748035,10.4284764846162,7.95965440400328,0.86789944876656,21.200985183158,51.5755111614996,0.62145366117265,7.41724809346097,13,179.8,674.38132843348,56057,72.3144104803493,69.7197133528389,61.4620355411954,28.5,0.29320927323194,4.53692482114234,24.5493358633776,1.47415745617468,12.3078877175155,142.695179639548,5.99225336067441,NA,7.1,63.6811446890027,321.987507451534,41.6673611226853,5.72939620978404,301.0281871848,98.7377928745127,8.3,36.3636363636363,48.8909281002489,20.4776119402985,13.5,13.9549635267998,11.3,14.388489208633,20.0213170658211,37.1,13.1,18.2,78.6318035644948,7.14559718388254,NA,0.86062731499724,38.1169058452922,19.9322074934931,57,170.310548170984,13.1428571428571,2.758699326,NA,12.9386421806637,81.9099288297748,0.01464812481016,83.6117982873453,-954.604,NA,31.1593556558503,7.32004880032533,43.066263542454,63.5,12,10.8663350944384,31.78871988787956,145.0889422667558,31.33687806291435,121.21689642126518,367.8415127058938,152.06487115512635,422.4400831712893,213.15667535791525
51007,Amelia County,11804.7037072115,18.1,12.2847301951779,7.53693096171239,3624,19,39.6,11.8657937806873,NA,87.5,2.93930727677152,14.9,3.9694742373,7.73305084745762,31.7717691397519,5.612979533,3.91404995826109,263.8,16.066358263,39,13455,20.7506503158677,21.4418431809736,19.0635451505016,0.661464139725,3.82014121144556,50.1895206243032,100,0.88207247298156,11.1,158.1,74.3218134522482,65835,55.9021406727828,81.9542687942095,36.6624122527121,25.9,0.05945745076179,0.58714232627276,6.49021029731689,6.15392658118881,11.1227701993704,37.1609067261241,7.74216780698595,0,7.7,74.3069490895578,533.878815034311,NA,NA,22.2965440356744,31.4134941575575,8.6,45,128.322639780018,15.0943396226415,72.1,43.1176604864686,7.8,9.7980102502261,17.5501849340447,36.9,12,17.9,73.3541369386607,24.4424075771463,NA,0.8311202876366,84.4047166222898,10.1497180633871,41,5.92127031769039,13.3333333333333,3.108442878,NA,18.7268875845164,79.0604792696843,0.00470469917422,86.3891439649015,-911.3574,NA,18.9519252677147,8.51063829787234,78.1197427016328,69.3,3,32.91726883041787,44.5756160408576,141.03326631765833,104.7686283780157,55.22840790876209,338.3800720554657,171.08531495638334,498.18573094198274,158.0683436565165
51097,King and Queen County,13008.9355878349,17.5,10.6041294927351,30.0210147102972,2423,18.1,39.5,21.6450216450216,NA,NA,2.6349125918419,20.8,3.9694496093,9.61538461538461,26.5354861096936,5.3284179431,4.88390081421169,255.2,15.545574057,49,6718,17.8178029175349,23.9356951473652,23.8463828520393,1.84578743673712,3.87019946412622,48.8835963084251,100,0,11.2,188.5,NA,62180,48.8484848484848,79.987684729064,67.0951156812339,24.3,0.04465614766299,0.53587377195593,26.3458401305057,4.97570469398057,9.51724137931034,NA,5.99835661462613,0,7.3,66.6716284608514,546.170890680352,NA,NA,14.8853825543316,22.2608958837772,8.9,22.2222222222222,147.084270635058,16.3410301953818,62.7,NA,6.8,16.5115580906634,23.0253511927456,37.8,11.6,17.2,73.3410693289443,NA,NA,0.79142383399274,77.6716206652512,18.7042036251446,48,6.77375384308759,NA,2.878454429,NA,28.610917267592,71.1606510969568,0.01539304066423,86.4309052469729,-3438.391,NA,26.0855580572531,3.06748466257668,72.4471830985915,55.2,3,22.9372069160372,49.72754193548264,96.72230534604289,59.223831039014456,37.812925295096754,NA,150.53601290848593,NA,95.55149900648168
51041,Chesterfield County,7367.91889100194,13.5,9.02865135627319,80.6608252762431,2508,13.2,35.8,10.3874748129791,6.08514465083113,90,2.7964782415951,8.6,3.1910935072,7.97300223778243,10.0057747614337,4.6817914971,3.72381655840629,430,18.411926369,47,378408,23.2672142238007,16.3379209741865,24.5005391006532,0.64586372381133,10.6874061859157,51.5956322276484,8.03104117976233,2.88755342887901,9.2,240,242.331028942305,100149,37.8115942028985,75.7128166269755,72.862611654615,20.1,0.14983826980402,3.87888205323354,21.9989073197949,8.1912144056985,7.64851727400254,79.8080378850341,4.3299105372174,0,6.7,58.136984418934,338.33179626221,51.7636815392129,5.97726439310597,88.2645187205344,80.4066954145956,8.9,26.2068965517241,78.6971007221417,11.0744321307867,40.1,30.8763236837118,5.4,8.17398998618784,38.0934311594554,36.2,9.1,15.3,77.9804340337165,15.2771592376077,8.07254282706479,0.83945035723814,77.4026419370229,10.1381860056365,53,65.8984887493649,23.2151898734177,3.271255964,NA,14.8942852169948,92.6720539122137,0.11761923046351,92.6193752023308,-1491.303,NA,24.9158753457348,5.74417409984588,80.8976062511155,75.2,74,13.762812588496429,31.02038986945943,110.48740753016264,73.88729356094049,28.064207238267514,356.1436277211194,144.48771337632013,503.1561627490979,110.68976104683792
51177,Spotsylvania County,7311.56515379083,14.6,9.7188543715972,48.0247222918232,4475,13.7,35.9,12.4976566893707,3.37518563520993,87,2.94934323161695,10.1,3.4423246587,7.75393682659545,12.5514715809369,4.9260050962,3.81130757014293,324.3,17.206364656,41,146688,24.1055846422338,15.3461769197207,17.5719895287958,0.51060754799301,12.6520233420593,50.2624618237347,32.0405335923217,1.6040081368191,9.4,197.5,115.210514834205,96322,39.1165334455195,72.7563550811958,67.6059053599956,21.4,0.17997382198952,3.11886452879581,18.5348197480816,4.97930416469968,8.33558287728942,44.9934554973822,4.98403253541501,0,8,62.9281195462478,343.132305777621,48.5345269231806,5.25781754450696,89.9869109947644,84.4185614716636,9.1,32.051282051282,77.0115998722307,11.5473441108545,49.6,36.0950423100827,5.8,6.1944931651772,24.8775403792563,34,10,15.5,78.7955547508547,8.02204165335737,4.32906271072151,0.72169823923905,78.9055390402232,11.0782501540357,41,50.8779639487617,10.1242236024844,3.167759908,NA,11.0689912726013,93.8360735303039,0.03525719301101,91.0277031173943,-188.958,NA,23.9633728535537,5.9787157718522,76.9797628781684,73.6,35,14.785673514963605,68.85327659676669,86.72176993091911,102.54744605788949,56.33857909087872,NA,92.45469992702499,139.95325901249137,NA
51163,Rockbridge County,8992.31965480687,15.5,10.0744741795564,92.7520869219557,2442,16.9,34.5,7.57575757575757,NA,86,2.87244850835873,17,3.721867848,7.8720787207872,22.1339674187999,5.2514567504,4.07429300732182,141.3,15.653561895,47,22593,17.0362501659806,27.6590094276988,3.42141371221174,0.66392245385738,2.20864869649891,50.4713849422387,90.0794701986755,0.11025358324145,9.1,95.1,4.42614969238259,64393,42.2888616891064,80.0983047447086,64.6906660918301,22.3,0.01770459876953,0.80555924401363,19.087754090233,7.29514072609143,8.95661349388616,4.42614969238259,5.55961960497439,0,6.8,91.2185190103129,380.943057843812,NA,NA,35.4091975390607,53.5099337748344,8.1,25,92.6072921627771,10.2150537634408,40.9,14.712156655044,9.5,10.6002385053663,47.0686222717064,33.3,11.1,17.3,77.5208236858395,21.1673810657776,NA,0.95408592268131,78.2023911187019,8.08237378210806,45,15.7928451665982,16.3157894736842,3.092419859,NA,21.7671910819404,82.728437233134,0.03007396729011,90.6106870229007,1991.174,NA,27.1256192443278,2.03458799593082,67.4312176518659,64.5,4,15.368386210667502,38.48094545167689,192.61227590841247,38.029103626711674,125.3850684241643,318.40504296951,199.58820479678306,378.620943913573,168.7638009693994
51023,Botetourt County,6831.16110615727,13.6,7.06740827677706,56.1034666036733,2012,15.6,32.6,9.0283091048202,NA,93,2.55018377155781,7.7,3.3639421278,6.60919540229885,9.83053020750967,4.8067115375,3.88568906543087,209.6,17.179897521,45,34135,18.1426688149992,24.3767394170206,3.07895122308481,0.35447487915629,2.22059469752453,50.0952101948147,59.4386236456721,0.12988217830967,8.5,101.4,49.802255749231,81122,28.628942071125,81.7147911796297,64.714494875549,19.9,0.03515453347004,0.98139739270543,13.7025316455696,10.847337600046,6.20732224837004,29.2954445583711,3.65944734876773,0,7.2,91.8734436795078,339.590796990421,NA,NA,70.3090669400908,66.966305512561,8.4,25,87.820440058069,7.1753986332574,34.8,26.7543946570483,6.4,18.0121655938109,20.8910150835591,34.6,10,16.2,78.2935907444361,14.3380310298888,NA,0.76233854963073,86.6986683183648,8.65937180193655,47,25.1365265867614,17.5,3.279340648,NA,15.7276577399944,85.6921647568906,0.04221063803789,93.5920613876501,3953.684,NA,19.225364266167,11.6999311768754,78.9497290226126,73.3,13,26.314183073783887,30.711521640178585,225.99245608852806,71.40923780177394,158.76525189832458,291.4508857537952,232.96838497689862,381.5025297792086,141.5275829772593
51137,Orange County,8866.85101967657,15.2,10.104416928479,45.7136710766914,2377,16.4,36.8,19.2363742349169,NA,86,2.97811878374538,13.2,3.6360840063,7.32118758434548,21.520606959373,5.3410653913,3.87907416154936,263.5,17.32386284,50,37991,21.2734595035666,20.5864546866363,12.4529493827485,0.63699297201968,6.79634650311916,51.0752546655786,56.6834004523638,0.66550925925925,9.5,183.4,68.4372614566608,81390,45.3224522292993,75.4758334294613,52.9289187311877,21.6,0.11318470163986,1.33979100313232,19.6453992493852,9.95128564816065,8.73194330880349,31.5864283646126,5.0253117668848,1,7.7,76.0127398594404,394.822828685471,58.8287201811924,NA,52.6440472743544,57.8639598389143,8,33.3333333333333,109.937124629706,11.4183123877917,56.7,35.7353440420247,8.8,7.52931053027858,30.1841488011238,36,10.6,16.5,76.5461285202188,11.3728059961765,14.1272621132516,0.76292883512921,78.3283248305262,11.2237456242707,52,2.87030365745168,16,3.10435965,NA,15.0294663184518,88.3569781256552,0.00988833098161,89.7829155697989,897.751,NA,24.5275832411844,7.36454497632824,73.9497594869054,69.5,11,26.544507418996183,77.87939043103964,112.72830604538375,81.67898801658929,77.16924583863432,395.59649835314764,118.49748193131462,322.3082345734963,215.2847757837052
51063,Floyd County,8161.5609521624,15.5,10.1612721326265,32.121289991006,1872,17.8,31.8,14.7563486616334,NA,97.5,2.5103123158515,15.4,3.8435103675,7.73993808049535,17.2689594997455,5.5829778104,4.96470121628767,109.2,16.522731467,37,15619,18.7463986170689,24.604648184903,1.86951789487163,0.25609834176323,2.92592355464498,49.3373455406876,100,0.47071481406764,9.1,147.7,108.841795249375,62561,51.0698198198198,79.417194092827,66.7180752621838,21.9,0.03841475126448,0.52500160061463,15.5215379138483,9.39786726746867,8.9444679949131,19.2073756322427,5.42207792207792,0,6.9,92.6755874255714,381.030321097653,97.65625,NA,70.4270439848902,27.0806409925045,8.3,57.1428571428571,106.813153276874,11.945905334335,57.4,NA,7.4,13.4909417962225,61.1331661754375,34.4,11.1,17.6,77.5625565672329,15.2590218966964,NA,1.00146942947803,86.2809917355372,9.91864831038798,30,0.4628134448954,24.6666666666666,2.924322919,NA,20.2908311653289,78.2870022539444,0.02986243166837,90.84374465172,-14.2998,NA,22.9344160099742,8.95522388059701,75.2358113509192,62.9,5,30.778740646431558,63.12999026341907,219.22210346765704,128.49226560784504,215.8483372200101,237.8513497617355,290.0514664555319,377.21013839129705,114.78140039902583
51125,Nelson County,7841.72479697554,15.8,12.55005005005,81.1359026369168,2209,17,37.2,19.3675889328063,NA,87.5,2.77176852352623,17.6,3.7773431004,7.3170731707317,27.9093043846479,5.2903521891,5.1946697566628,216.4,14.952160569,46,14652,17.007917007917,29.6273546273546,10.3398853398853,0.63472563472563,4.91400491400491,50.9759759759759,100,0.75316185874662,9.7,207.3,136.500136500136,66612,57.5422626788036,57.9214780600462,45.1647564469914,22.6,0.04777504777504,0.98962598962598,9.00195694716242,2.10732138481973,11.5834522111269,47.7750477750477,8.72005988023952,1,6.9,81.2312312312312,387.370929731575,NA,NA,81.9000819000819,55.4991539763113,8.7,25.8064516129032,121.205591617959,13.125,52.2,NA,9.1,10.8181203515889,23.1796298858559,34.4,11,16.7,77.583818502715,14.8140167533062,NA,0.8668744277766,79.044357469015,13.43230191379,53,7.43751347237343,NA,3.087161334,NA,19.2161145530607,78.0821917808219,0.01099236119508,86.5958978049658,-117.2813,NA,26.2220020416741,8.73362445414847,77.9748953974895,48.8,4,34.63100555043215,47.14838291494744,187.3854402693271,46.69654108998223,98.82764655870594,329.47750585937916,194.361774577875,425.2163739402779,149.16566335794593
51127,New Kent County,7632.18851283917,13.1,8.87715930902111,29.2923797966271,2701,13.9,35.7,6.35230881993647,NA,93,2.39100920199125,6.5,3.2540893399,6.93430656934306,17.920229378936,4.6577661225,3.285451595457,226,18.915239296,49,24986,19.1707356119426,18.6424397662691,14.1359161130232,1.06459617385736,4.29840710798046,48.1589690226526,100,0.57767229412028,8.5,150,124.069478908188,115627,24.9083129584352,74.1785980302905,63.6785657115415,19.2,0.07204034259185,1.30072840790842,8.91604435392622,0,8.16252021071298,24.0134475306171,6.02083333333333,0,7.7,76.6589290002401,358.340890237121,59.8056316969848,NA,36.0201712959257,85.9402920026149,10,19.3548387096774,79.3311771526209,11.090573012939,58.9,28.3141740755422,4.2,10.0431016445578,20.6151484631568,33.1,9.5,15.3,77.2188711264358,NA,NA,0.83339565933989,92.3458213256484,7.94076492537313,49,28.0537520358963,20.9090909090909,3.361127588,NA,13.1802450317388,88.8876080691642,0.00660734020483,94.1419236501203,2764.014,NA,16.1856659776695,8.26446280991735,83.2144910868315,70.6,7,25.25993277619001,29.695385877555918,76.69014928811617,39.191674981087736,9.7482264530520375,NA,144.220327729025,NA,75.51934926946973
51103,Lancaster County,10785.0955375573,16.1,12.280015643332,36.6032210834553,1215,16.4,37.3,25.0320924261874,NA,87.5,3.58065706902916,24.1,3.5981702864,12.410071942446,19.8263214243229,5.1876558913,4.94095463029979,384.3,12.702990199,53,10750,14.7348837209302,38.6139534883721,26.3348837209302,0.30697674418604,2.66976744186046,52.260465116279,100,0.63706380146429,10.3,338,93.0232558139535,60857,76.7491926803014,75.7146471034657,68.0189317106152,23.1,0,0.9860465116279,46.3949843260188,2.13356892971802,11.2540668441289,9.30232558139534,8.33812535940195,0,6.9,68.5674418604651,514.746393226977,NA,NA,102.325581395348,70.9039289312208,8.9,66.6666666666666,119.136262099776,9.55534531693472,28.2,NA,8.2,24.7071742313323,25.2187821135228,35.8,10.6,16.4,75.1254088284757,22.3380491437081,NA,0.7532404494382,82.1878579610538,10.1797577178585,48,0.24312785385553,16.25,2.632539146,NA,19.965115923648,73.2722413134784,0.02049782392637,86.3599954228172,-8070.57,NA,26.6526447245181,12.5,81.2265758091993,52,5,9.431295857457885,76.51397670873905,112.60138814504106,75.82303927176821,67.11982685607107,NA,169.11256945645903,NA,111.43052239564447
